REGION,DISTRICT,YEAR,CROP,AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
UPPER WEST,NADOWLI,2012,COWPEA," 23,980.00 ", 1.21 ," 29,015.80 "
ASHANTI,BEKWAI MUNICIPAL (AMANSIE EAST),2013,MAIZE," 3,400.00 ", 2.40 ," 8,160.00 "
ASHANTI,BOSOME FREHO,2013,MAIZE," 2,250.00 ", 1.10 ," 2,475.00 "
ASHANTI,AMANSIE CENTRAL,2013,MAIZE," 4,746.00 ", 1.10 ," 5,220.60 "
ASHANTI,AMANSIE WEST,2013,MAIZE," 3,186.00 ", 2.40 ," 7,646.40 "
ASHANTI,EJURA SEKYEREDUMASE,2013,MAIZE," 20,420.00 ", 1.30 ," 26,546.00 "
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2013,MAIZE," 11,350.00 ", 1.20 ," 13,620.00 "
ASHANTI,SEKYERE CENTRAL,2013,MAIZE," 7,100.00 ", 1.40 ," 9,940.00 "
ASHANTI,SEKYERE EAST,2013,MAIZE," 5,560.00 ", 1.80 ," 10,008.00 "
ASHANTI,SEKYERE AFRAM PLAINS,2013,MAIZE," 2,450.00 ", 1.20 ," 2,940.00 "
ASHANTI,SEKYERE SOUTH,2013,MAIZE," 5,400.00 ", 1.30 ," 7,020.00 "
ASHANTI,AFIGYA KWABRE,2013,MAIZE," 3,200.00 ", 1.30 ," 4,160.00 "
ASHANTI,AHAFO ANO NORTH,2013,MAIZE," 10,270.00 ", 1.10 ," 11,297.00 "
ASHANTI,AHAFO ANO SOUTH,2013,MAIZE," 10,050.00 ", 1.10 ," 11,055.00 "
ASHANTI,ATWIMA MPONUA,2013,MAIZE," 3,680.00 ", 1.40 ," 5,152.00 "
ASHANTI,ATWIMA NWABIAGYA,2013,MAIZE," 5,700.00 ", 1.50 ," 8,550.00 "
ASHANTI,EJUSU JUABEN,2013,MAIZE," 3,500.00 ", 1.10 ," 3,850.00 "
ASHANTI,BOSUMTWE,2013,MAIZE," 1,650.00 ", 1.10 ," 1,815.00 "
ASHANTI,ATWIMA KWANWOMA,2013,MAIZE," 2,150.00 ", 1.10 ," 2,365.00 "
ASHANTI,KWABRE EAST,2013,MAIZE, 830.00 , 1.10 , 913.00 
ASHANTI,OFFINSO,2013,MAIZE," 9,040.00 ", 1.30 ," 11,752.00 "
ASHANTI,OFFINSO NORTH,2013,MAIZE," 13,150.00 ", 1.20 ," 15,780.00 "
ASHANTI,ADANSI NORTH,2013,MAIZE," 3,770.00 ", 1.10 ," 4,147.00 "
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2013,MAIZE, 960.00 , 1.10 ," 1,056.00 "
ASHANTI,ADANSI  SOUTH,2013,MAIZE," 3,530.00 ", 1.10 ," 3,883.00 "
ASHANTI,ASANTE AKIM NORTH,2013,MAIZE," 12,250.00 ", 1.30 ," 15,925.00 "
ASHANTI,ASANTE AKIM SOUTH,2013,MAIZE," 5,558.00 ", 1.10 ," 6,113.80 "
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2013,MAIZE, 330.00 , 1.20 , 396.00 
ASHANTI,BEKWAI MUNICIPAL (AMANSIE EAST),2013,RICE, 97.00 , 2.70 , 261.90 
ASHANTI,BOSOME FREHO,2013,RICE, 386.00 , 2.80 ," 1,080.80 "
ASHANTI,AMANSIE CENTRAL,2013,RICE, 36.00 , 2.50 , 90.00 
ASHANTI,AMANSIE WEST,2013,RICE, 56.00 , 2.20 , 123.20 
ASHANTI,EJURA SEKYEREDUMASE,2013,RICE," 3,609.00 ", 2.90 ," 10,466.10 "
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2013,RICE, 45.00 , 2.60 , 117.00 
ASHANTI,SEKYERE CENTRAL,2013,RICE, 76.00 , 2.80 , 212.80 
ASHANTI,SEKYERE EAST,2013,RICE, 162.00 , 2.30 , 372.60 
ASHANTI,SEKYERE AFRAM PLAINS,2013,RICE, 102.00 , 2.70 , 275.40 
ASHANTI,SEKYERE SOUTH,2013,RICE, 112.00 , 2.60 , 291.20 
ASHANTI,AFIGYA KWABRE,2013,RICE, 180.00 , 2.60 , 468.00 
ASHANTI,AHAFO ANO NORTH,2013,RICE, 485.00 , 3.50 ," 1,697.50 "
ASHANTI,AHAFO ANO SOUTH,2013,RICE, 921.00 , 3.60 ," 3,315.60 "
ASHANTI,ATWIMA MPONUA,2013,RICE, 996.00 , 2.70 ," 2,689.20 "
ASHANTI,ATWIMA NWABIAGYA,2013,RICE, 585.00 , 3.10 ," 1,813.50 "
ASHANTI,EJUSU JUABEN,2013,RICE, 685.00 , 3.40 ," 2,329.00 "
ASHANTI,BOSUMTWE,2013,RICE, 193.00 , 2.60 , 501.80 
ASHANTI,ATWIMA KWANWOMA,2013,RICE, 274.00 , 2.60 , 712.40 
ASHANTI,KWABRE EAST,2013,RICE, 112.00 , 2.50 , 280.00 
ASHANTI,OFFINSO,2013,RICE, 193.00 , 2.90 , 559.70 
ASHANTI,OFFINSO NORTH,2013,RICE, 311.00 , 3.00 , 933.00 
ASHANTI,ADANSI NORTH,2013,RICE, 417.00 , 2.70 ," 1,125.90 "
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2013,RICE, 58.00 , 2.60 , 150.80 
ASHANTI,ADANSI  SOUTH,2013,RICE," 2,173.00 ", 2.60 ," 5,649.80 "
ASHANTI,ASANTE AKIM NORTH,2013,RICE, 498.00 , 3.10 ," 1,543.80 "
ASHANTI,ASANTE AKIM SOUTH,2013,RICE, 460.00 , 2.40 ," 1,104.00 "
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2013,RICE, 78.00 , 3.00 , 234.00 
ASHANTI,BEKWAI MUNICIPAL (AMANSIE EAST),2013,CASSAVA," 4,200.00 ", 25.00 ," 105,000.00 "
ASHANTI,BOSOME FREHO,2013,CASSAVA," 2,100.00 ", 18.00 ," 37,800.00 "
ASHANTI,AMANSIE CENTRAL,2013,CASSAVA," 6,437.00 ", 17.00 ," 109,429.00 "
ASHANTI,AMANSIE WEST,2013,CASSAVA," 3,420.00 ", 26.00 ," 88,920.00 "
ASHANTI,EJURA SEKYEREDUMASE,2013,CASSAVA," 3,400.00 ", 15.00 ," 51,000.00 "
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2013,CASSAVA," 6,800.00 ", 21.00 ," 142,800.00 "
ASHANTI,SEKYERE CENTRAL,2013,CASSAVA," 5,160.00 ", 21.00 ," 108,360.00 "
ASHANTI,SEKYERE EAST,2013,CASSAVA," 3,250.00 ", 40.00 ," 130,000.00 "
ASHANTI,SEKYERE AFRAM PLAINS,2013,CASSAVA," 1,780.00 ", 19.00 ," 33,820.00 "
ASHANTI,SEKYERE SOUTH,2013,CASSAVA," 4,927.00 ", 17.00 ," 83,759.00 "
ASHANTI,AFIGYA KWABRE,2013,CASSAVA," 4,360.00 ", 17.00 ," 74,120.00 "
ASHANTI,AHAFO ANO NORTH,2013,CASSAVA," 5,880.00 ", 17.00 ," 99,960.00 "
ASHANTI,AHAFO ANO SOUTH,2013,CASSAVA," 10,950.00 ", 20.00 ," 219,000.00 "
ASHANTI,ATWIMA MPONUA,2013,CASSAVA," 5,250.00 ", 19.00 ," 99,750.00 "
ASHANTI,ATWIMA NWABIAGYA,2013,CASSAVA," 6,350.00 ", 20.00 ," 127,000.00 "
ASHANTI,EJUSU JUABEN,2013,CASSAVA," 5,800.00 ", 18.00 ," 104,400.00 "
ASHANTI,BOSUMTWE,2013,CASSAVA," 2,080.00 ", 17.00 ," 35,360.00 "
ASHANTI,ATWIMA KWANWOMA,2013,CASSAVA," 3,000.00 ", 17.00 ," 51,000.00 "
ASHANTI,KWABRE EAST,2013,CASSAVA," 4,100.00 ", 17.00 ," 69,700.00 "
ASHANTI,OFFINSO,2013,CASSAVA," 4,410.00 ", 19.00 ," 83,790.00 "
ASHANTI,OFFINSO NORTH,2013,CASSAVA," 6,850.00 ", 15.00 ," 102,750.00 "
ASHANTI,ADANSI NORTH,2013,CASSAVA," 6,780.00 ", 19.00 ," 128,820.00 "
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2013,CASSAVA, 322.00 , 19.00 ," 6,118.00 "
ASHANTI,ADANSI  SOUTH,2013,CASSAVA," 6,680.00 ", 20.00 ," 133,600.00 "
ASHANTI,ASANTE AKIM NORTH,2013,CASSAVA," 4,800.00 ", 20.00 ," 96,000.00 "
ASHANTI,ASANTE AKIM SOUTH,2013,CASSAVA," 7,000.00 ", 20.00 ," 140,000.00 "
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2013,CASSAVA, 380.00 , 14.00 ," 5,320.00 "
ASHANTI,BEKWAI MUNICIPAL (AMANSIE EAST),2013,YAM, 500.00 , 11.40 ," 5,700.00 "
ASHANTI,BOSOME FREHO,2013,YAM, 195.00 , 14.00 ," 2,730.00 "
ASHANTI,AMANSIE CENTRAL,2013,YAM, 785.00 , 11.50 ," 9,027.50 "
ASHANTI,AMANSIE WEST,2013,YAM, 500.00 , 11.50 ," 5,750.00 "
ASHANTI,EJURA SEKYEREDUMASE,2013,YAM," 10,450.00 ", 16.80 ," 175,560.00 "
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2013,YAM," 5,670.00 ", 15.70 ," 89,019.00 "
ASHANTI,SEKYERE CENTRAL,2013,YAM," 2,415.00 ", 15.90 ," 38,398.50 "
ASHANTI,SEKYERE EAST,2013,YAM," 2,120.00 ", 16.20 ," 34,344.00 "
ASHANTI,SEKYERE AFRAM PLAINS,2013,YAM, 758.00 , 14.70 ," 11,142.60 "
ASHANTI,SEKYERE SOUTH,2013,YAM," 1,283.00 ", 14.00 ," 17,962.00 "
ASHANTI,AFIGYA KWABRE,2013,YAM, 833.00 , 14.00 ," 11,662.00 "
ASHANTI,AHAFO ANO NORTH,2013,YAM, 741.00 , 10.50 ," 7,780.50 "
ASHANTI,AHAFO ANO SOUTH,2013,YAM, 428.00 , 13.00 ," 5,564.00 "
ASHANTI,ATWIMA MPONUA,2013,YAM, 456.00 , 15.00 ," 6,840.00 "
ASHANTI,ATWIMA NWABIAGYA,2013,YAM," 1,190.00 ", 12.60 ," 14,994.00 "
ASHANTI,EJUSU JUABEN,2013,YAM, 365.00 , 13.00 ," 4,745.00 "
ASHANTI,BOSUMTWE,2013,YAM, 325.00 , 13.00 ," 4,225.00 "
ASHANTI,ATWIMA KWANWOMA,2013,YAM, 340.00 , 13.00 ," 4,420.00 "
ASHANTI,KWABRE EAST,2013,YAM, 182.00 , 11.00 ," 2,002.00 "
ASHANTI,OFFINSO,2013,YAM, 265.00 , 15.00 ," 3,975.00 "
ASHANTI,OFFINSO NORTH,2013,YAM, 840.00 , 15.00 ," 12,600.00 "
ASHANTI,ADANSI NORTH,2013,YAM, 590.00 , 11.00 ," 6,490.00 "
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2013,YAM, 420.00 , 11.00 ," 4,620.00 "
ASHANTI,ADANSI  SOUTH,2013,YAM, 750.00 , 12.00 ," 9,000.00 "
ASHANTI,ASANTE AKIM NORTH,2013,YAM, 856.00 , 13.50 ," 11,556.00 "
ASHANTI,ASANTE AKIM SOUTH,2013,YAM, 260.00 , 11.80 ," 3,068.00 "
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2013,YAM, 7.00 , 10.00 , 70.00 
BRONG AHAFO, SUNYANI MUNICIPAL ,2013,MAIZE," 15,732.00 ", 1.78 ," 28,002.96 "
BRONG AHAFO,SUNYANI WEST,2013,MAIZE," 23,552.00 ", 1.83 ," 43,100.16 "
BRONG AHAFO,ASUTIFI,2013,MAIZE," 5,187.00 ", 1.86 ," 9,647.82 "
BRONG AHAFO, WENCHI MUNICIPAL ,2013,MAIZE," 16,433.00 ", 1.95 ," 32,044.35 "
BRONG AHAFO,DORMAA MUNICIPAL,2013,MAIZE," 19,463.00 ", 1.80 ," 35,033.40 "
BRONG AHAFO,DORMAA EAST,2013,MAIZE," 14,673.00 ", 1.84 ," 26,998.32 "
BRONG AHAFO,BEREKUM,2013,MAIZE," 12,845.00 ", 1.98 ," 25,433.10 "
BRONG AHAFO,TANO NORTH,2013,MAIZE," 5,812.00 ", 1.85 ," 10,752.20 "
BRONG AHAFO,TANO SOUTH,2013,MAIZE," 6,040.00 ", 1.88 ," 11,355.20 "
BRONG AHAFO,SENE,2013,MAIZE," 9,002.00 ", 1.77 ," 15,933.54 "
BRONG AHAFO,NKORANZA SOUTH,2013,MAIZE," 17,005.00 ", 1.88 ," 31,969.40 "
BRONG AHAFO,NKORANZA NORTH,2013,MAIZE," 20,753.00 ", 1.85 ," 38,393.05 "
BRONG AHAFO,TECHIMAN MUNICIPAL,2013,MAIZE," 12,976.00 ", 2.25 ," 29,196.00 "
BRONG AHAFO,ASUNAFO NORTH,2013,MAIZE," 5,845.00 ", 1.80 ," 10,521.00 "
BRONG AHAFO,ASUNAFO SOUTH,2013,MAIZE," 5,673.00 ", 1.69 ," 9,587.37 "
BRONG AHAFO,JAMAN NORTH,2013,MAIZE," 3,025.00 ", 1.81 ," 5,475.25 "
BRONG AHAFO,JAMAN SOUTH,2013,MAIZE," 6,322.00 ", 1.85 ," 11,695.70 "
BRONG AHAFO,KINTAMPO NORTH,2013,MAIZE," 28,103.00 ", 1.97 ," 55,362.91 "
BRONG AHAFO,KINTAMPO SOUTH,2013,MAIZE," 11,859.00 ", 1.85 ," 21,939.15 "
BRONG AHAFO,ATEBUBU -AMANTIN,2013,MAIZE," 1,852.00 ", 2.01 ," 3,722.52 "
BRONG AHAFO,PRU,2013,MAIZE," 3,222.00 ", 1.73 ," 5,574.06 "
BRONG AHAFO,TAIN,2013,MAIZE," 2,353.00 ", 1.90 ," 4,470.70 "
BRONG AHAFO,ASUTIFI,2013,RICE, 325.00 , 1.92 , 624.00 
BRONG AHAFO,DORMAA MUNICIPAL,2013,RICE, 953.00 , 1.26 ," 1,200.78 "
BRONG AHAFO,TANO NORTH,2013,RICE, 163.20 , 2.24 , 365.57 
BRONG AHAFO,TANO SOUTH,2013,RICE, 114.40 , 2.07 , 236.81 
BRONG AHAFO,SENE,2013,RICE," 1,900.00 ", 1.67 ," 3,173.00 "
BRONG AHAFO,ASUNAFO NORTH,2013,RICE, 133.00 , 1.34 , 178.22 
BRONG AHAFO,ASUNAFO SOUTH,2013,RICE, 105.00 , 1.36 , 142.80 
BRONG AHAFO,KINTAMPO NORTH,2013,RICE, 47.00 , 1.85 , 86.95 
BRONG AHAFO,ATEBUBU -AMANTIN,2013,RICE, 267.00 , 1.88 , 501.96 
BRONG AHAFO,PRU,2013,RICE, 120.00 , 1.69 , 203.16 
BRONG AHAFO, SUNYANI MUNICIPAL ,2013,CASSAVA," 5,442.00 ", 14.50 ," 78,909.00 "
BRONG AHAFO,SUNYANI WEST,2013,CASSAVA," 6,995.00 ", 14.76 ," 103,246.20 "
BRONG AHAFO,ASUTIFI,2013,CASSAVA," 15,212.00 ", 18.20 ," 276,858.40 "
BRONG AHAFO, WENCHI MUNICIPAL ,2013,CASSAVA," 11,003.00 ", 19.28 ," 212,137.84 "
BRONG AHAFO,DORMAA MUNICIPAL,2013,CASSAVA," 10,853.00 ", 17.60 ," 191,012.80 "
BRONG AHAFO,DORMAA EAST,2013,CASSAVA," 6,932.00 ", 30.20 ," 209,346.40 "
BRONG AHAFO,BEREKUM,2013,CASSAVA," 8,625.00 ", 19.69 ," 169,826.25 "
BRONG AHAFO,TANO NORTH,2013,CASSAVA," 3,629.30 ", 21.35 ," 77,485.56 "
BRONG AHAFO,TANO SOUTH,2013,CASSAVA," 9,655.00 ", 21.70 ," 209,513.50 "
BRONG AHAFO,SENE,2013,CASSAVA," 20,240.00 ", 17.54 ," 355,009.60 "
BRONG AHAFO,NKORANZA SOUTH,2013,CASSAVA," 3,592.00 ", 22.31 ," 80,137.52 "
BRONG AHAFO,NKORANZA NORTH,2013,CASSAVA," 4,365.00 ", 21.97 ," 95,899.05 "
BRONG AHAFO,TECHIMAN MUNICIPAL,2013,CASSAVA," 6,885.00 ", 21.34 ," 146,925.90 "
BRONG AHAFO,ASUNAFO NORTH,2013,CASSAVA," 4,773.00 ", 18.65 ," 89,016.45 "
BRONG AHAFO,ASUNAFO SOUTH,2013,CASSAVA," 14,352.00 ", 18.75 ," 269,100.00 "
BRONG AHAFO,JAMAN NORTH,2013,CASSAVA," 2,109.00 ", 18.49 ," 38,995.41 "
BRONG AHAFO,JAMAN SOUTH,2013,CASSAVA," 4,915.00 ", 18.48 ," 90,829.20 "
BRONG AHAFO,KINTAMPO NORTH,2013,CASSAVA," 4,670.00 ", 17.42 ," 81,351.40 "
BRONG AHAFO,KINTAMPO SOUTH,2013,CASSAVA," 4,425.00 ", 22.63 ," 100,137.75 "
BRONG AHAFO,ATEBUBU -AMANTIN,2013,CASSAVA," 19,932.00 ", 21.27 ," 423,953.64 "
BRONG AHAFO,PRU,2013,CASSAVA," 9,681.00 ", 19.19 ," 185,778.39 "
BRONG AHAFO,TAIN,2013,CASSAVA," 9,135.00 ", 16.42 ," 149,996.70 "
BRONG AHAFO, SUNYANI MUNICIPAL ,2013,YAM, 428.00 , 16.73 ," 7,160.44 "
BRONG AHAFO,SUNYANI WEST,2013,YAM, 258.00 , 16.79 ," 4,331.82 "
BRONG AHAFO,ASUTIFI,2013,YAM, 148.00 , 11.63 ," 1,721.24 "
BRONG AHAFO, WENCHI MUNICIPAL ,2013,YAM," 10,995.00 ", 17.19 ," 189,004.05 "
BRONG AHAFO,DORMAA MUNICIPAL,2013,YAM, 672.00 , 10.05 ," 6,753.60 "
BRONG AHAFO,DORMAA EAST,2013,YAM, 587.00 , 8.63 ," 5,065.81 "
BRONG AHAFO,BEREKUM,2013,YAM," 1,265.00 ", 12.47 ," 15,774.55 "
BRONG AHAFO,TANO NORTH,2013,YAM, 317.00 , 12.36 ," 3,918.12 "
BRONG AHAFO,TANO SOUTH,2013,YAM, 687.00 , 13.13 ," 9,020.31 "
BRONG AHAFO,SENE,2013,YAM," 20,432.00 ", 18.26 ," 373,088.32 "
BRONG AHAFO,NKORANZA SOUTH,2013,YAM," 7,106.00 ", 18.35 ," 130,395.10 "
BRONG AHAFO,NKORANZA NORTH,2013,YAM," 6,553.00 ", 18.43 ," 120,771.79 "
BRONG AHAFO,TECHIMAN MUNICIPAL,2013,YAM," 13,985.00 ", 17.87 ," 249,911.95 "
BRONG AHAFO,ASUNAFO NORTH,2013,YAM, 98.00 , 13.89 ," 1,361.22 "
BRONG AHAFO,ASUNAFO SOUTH,2013,YAM, 112.00 , 13.71 ," 1,535.52 "
BRONG AHAFO,JAMAN NORTH,2013,YAM," 8,325.00 ", 15.22 ," 126,706.50 "
BRONG AHAFO,JAMAN SOUTH,2013,YAM," 12,276.00 ", 14.76 ," 181,193.76 "
BRONG AHAFO,KINTAMPO NORTH,2013,YAM," 8,923.00 ", 18.36 ," 163,826.28 "
BRONG AHAFO,KINTAMPO SOUTH,2013,YAM," 8,835.00 ", 21.35 ," 188,627.25 "
BRONG AHAFO,ATEBUBU -AMANTIN,2013,YAM," 12,985.00 ", 14.69 ," 190,749.65 "
BRONG AHAFO,PRU,2013,YAM," 12,744.00 ", 18.01 ," 229,519.44 "
BRONG AHAFO,TAIN,2013,YAM," 8,679.00 ", 17.35 ," 150,580.65 "
CENTRAL,UPPER DENKYIRA EAST,2013,MAIZE," 3,987.00 ", 1.89 ," 7,535.43 "
CENTRAL,UPPER DENKYIRA WEST,2013,MAIZE," 6,026.00 ", 1.70 ," 10,244.20 "
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2013,MAIZE," 5,003.00 ", 2.10 ," 10,506.30 "
CENTRAL,ASSIN SOUTH,2013,MAIZE," 4,289.00 ", 2.40 ," 10,293.60 "
CENTRAL,ASSIN NORTH,2013,MAIZE," 12,668.00 ", 0.62 ," 7,854.16 "
CENTRAL,ABURA-ASEBU-KWAMANKESE,2013,MAIZE," 5,208.00 ", 2.16 ," 11,249.28 "
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2013,MAIZE," 5,410.00 ", 2.10 ," 11,361.00 "
CENTRAL,MFANTSIMAN,2013,MAIZE," 8,552.90 ", 1.59 ," 13,599.11 "
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2013,MAIZE," 13,562.00 ", 1.30 ," 17,630.60 "
CENTRAL,AJUMAKO-ENYAN-ESIAM,2013,MAIZE," 5,158.00 ", 1.56 ," 8,046.48 "
CENTRAL,EFFUTU (WINNEBA),2013,MAIZE," 6,077.00 ", 1.75 ," 10,634.75 "
CENTRAL,AWUTU-SENYA,2013,MAIZE," 11,415.00 ", 1.71 ," 19,519.65 "
CENTRAL,GOMOA EAST,2013,MAIZE," 3,120.00 ", 1.80 ," 5,616.00 "
CENTRAL,GOMOA WEST,2013,MAIZE," 3,413.00 ", 1.79 ," 6,109.27 "
CENTRAL,CAPE COAST,2013,MAIZE," 7,698.00 ", 1.39 ," 10,700.22 "
CENTRAL,AGONA EAST,2013,MAIZE," 2,427.70 ", 1.63 ," 3,957.15 "
CENTRAL,AGONA WEST (SWEDRU),2013,MAIZE," 2,041.00 ", 1.60 ," 3,265.60 "
CENTRAL,UPPER DENKYIRA EAST,2013,RICE, 182.00 , 1.01 , 183.82 
CENTRAL,UPPER DENKYIRA WEST,2013,RICE, 476.00 , 1.25 , 595.00 
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2013,RICE, 400.00 , 1.00 , 400.00 
CENTRAL,ASSIN SOUTH,2013,RICE, 212.00 , 3.01 , 638.12 
CENTRAL,ASSIN NORTH,2013,RICE, 110.00 , 1.10 , 121.00 
CENTRAL,ABURA-ASEBU-KWAMANKESE,2013,RICE, 111.00 , 1.73 , 192.03 
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2013,RICE, 41.00 , 1.00 , 41.00 
CENTRAL,GOMOA EAST,2013,RICE, 82.00 , 5.50 , 451.00 
CENTRAL,AGONA EAST,2013,RICE, 16.00 , 1.60 , 25.60 
CENTRAL,UPPER DENKYIRA EAST,2013,CASSAVA," 2,504.00 ", 16.97 ," 42,492.88 "
CENTRAL,UPPER DENKYIRA WEST,2013,CASSAVA," 6,154.00 ", 17.46 ," 107,448.84 "
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2013,CASSAVA," 7,687.00 ", 22.70 ," 174,494.90 "
CENTRAL,ASSIN SOUTH,2013,CASSAVA," 3,638.00 ", 30.23 ," 109,976.74 "
CENTRAL,ASSIN NORTH,2013,CASSAVA," 6,318.00 ", 16.36 ," 103,362.48 "
CENTRAL,ABURA-ASEBU-KWAMANKESE,2013,CASSAVA," 4,872.74 ", 8.65 ," 42,149.20 "
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2013,CASSAVA," 5,000.00 ", 13.00 ," 65,000.00 "
CENTRAL,MFANTSIMAN,2013,CASSAVA," 10,116.00 ", 12.08 ," 122,201.28 "
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2013,CASSAVA," 15,855.00 ", 14.70 ," 233,068.50 "
CENTRAL,AJUMAKO-ENYAN-ESIAM,2013,CASSAVA," 5,569.00 ", 16.13 ," 89,827.97 "
CENTRAL,EFFUTU (WINNEBA),2013,CASSAVA," 8,425.00 ", 13.72 ," 115,591.00 "
CENTRAL,AWUTU-SENYA,2013,CASSAVA," 22,581.00 ", 13.44 ," 303,488.64 "
CENTRAL,GOMOA EAST,2013,CASSAVA," 1,513.00 ", 16.84 ," 25,478.92 "
CENTRAL,GOMOA WEST,2013,CASSAVA," 2,883.00 ", 13.63 ," 39,295.29 "
CENTRAL,CAPE COAST,2013,CASSAVA," 7,422.00 ", 19.44 ," 144,283.68 "
CENTRAL,AGONA EAST,2013,CASSAVA," 2,513.00 ", 13.50 ," 33,925.50 "
CENTRAL,AGONA WEST (SWEDRU),2013,CASSAVA," 1,971.00 ", 12.85 ," 25,327.35 "
CENTRAL,UPPER DENKYIRA EAST,2013,YAM, 135.00 , 4.82 , 650.70 
CENTRAL,UPPER DENKYIRA WEST,2013,YAM, 268.00 , 4.90 ," 1,313.20 "
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2013,YAM, 261.00 , 4.00 ," 1,044.00 "
CENTRAL,ASSIN SOUTH,2013,YAM, 67.20 , 4.22 , 283.58 
CENTRAL,ASSIN NORTH,2013,YAM, 285.00 , 4.78 ," 1,362.30 "
CENTRAL,ABURA-ASEBU-KWAMANKESE,2013,YAM, 527.34 , 6.42 ," 3,385.52 "
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2013,YAM, 20.05 , 5.50 , 110.28 
CENTRAL,AJUMAKO-ENYAN-ESIAM,2013,YAM, 543.00 , 3.90 ," 2,117.70 "
CENTRAL,EFFUTU (WINNEBA),2013,YAM, 61.00 , 4.10 , 250.10 
CENTRAL,AWUTU-SENYA,2013,YAM, 144.00 , 5.59 , 804.96 
CENTRAL,GOMOA EAST,2013,YAM, 33.00 , 6.40 , 211.20 
CENTRAL,GOMOA WEST,2013,YAM, 22.00 , 5.20 , 114.40 
CENTRAL,AGONA EAST,2013,YAM, 187.00 , 8.82 ," 1,649.34 "
CENTRAL,AGONA WEST (SWEDRU),2013,YAM, 147.00 , 7.80 ," 1,146.60 "
EASTERN,BIRIM SOUTH,2013,MAIZE," 6,106.00 ", 2.52 ," 15,387.12 "
EASTERN,BIRIM CENTRAL,2013,MAIZE," 8,698.00 ", 2.51 ," 21,831.98 "
EASTERN,WEST AKIM,2013,MAIZE," 14,250.00 ", 3.44 ," 49,020.00 "
EASTERN,SUHUM KRABOA COALTAR,2013,MAIZE," 8,615.00 ", 2.30 ," 19,814.50 "
EASTERN,AKUAPIM SOUTH,2013,MAIZE," 6,693.00 ", 2.26 ," 15,126.18 "
EASTERN,AKUAPIM NORTH,2013,MAIZE," 9,325.00 ", 2.40 ," 22,380.00 "
EASTERN,NEW JUABEN,2013,MAIZE," 5,295.00 ", 2.21 ," 11,701.95 "
EASTERN,YILO KROBO,2013,MAIZE," 9,185.00 ", 1.90 ," 17,451.50 "
EASTERN,EAST AKIM,2013,MAIZE," 6,039.00 ", 2.20 ," 13,285.80 "
EASTERN,ATIWA,2013,MAIZE," 6,828.00 ", 2.30 ," 15,704.40 "
EASTERN,KWAEBIBIREM,2013,MAIZE," 6,763.00 ", 2.20 ," 14,878.60 "
EASTERN,BIRIM NORTH,2013,MAIZE," 4,527.00 ", 1.90 ," 8,601.30 "
EASTERN,AKYEMANSA,2013,MAIZE," 6,378.00 ", 1.90 ," 12,118.20 "
EASTERN,KWAHU WEST,2013,MAIZE," 4,215.00 ", 2.19 ," 9,230.85 "
EASTERN,KWAHU SOUTH,2013,MAIZE," 4,510.00 ", 2.15 ," 9,696.50 "
EASTERN,KWAHU EAST,2013,MAIZE," 3,015.00 ", 2.15 ," 6,482.25 "
EASTERN,FANTEAKWA,2013,MAIZE," 16,850.00 ", 1.85 ," 31,172.50 "
EASTERN,AFRAM PLAINS,2013,MAIZE," 26,345.00 ", 2.30 ," 60,593.50 "
EASTERN,ASUOGYAMAN,2013,MAIZE," 8,867.00 ", 1.90 ," 16,847.30 "
EASTERN,LOWER MANYA KROBO,2013,MAIZE," 5,405.00 ", 2.05 ," 11,080.25 "
EASTERN,UPPER MANYA KROBO,2013,MAIZE," 8,359.00 ", 2.10 ," 17,553.90 "
EASTERN,BIRIM SOUTH,2013,RICE," 1,543.00 ", 3.30 ," 5,091.90 "
EASTERN,BIRIM CENTRAL,2013,RICE," 1,985.00 ", 3.35 ," 6,649.75 "
EASTERN,WEST AKIM,2013,RICE, 23.00 , 2.70 , 62.10 
EASTERN,EAST AKIM,2013,RICE, 34.00 , 2.80 , 95.20 
